@T, output
created_at,"Thu Dec 28 12:32:47 MST 2023"
date_format,yyyy-MM-dd
@H,time,precip,tmean,rhum,wind,rain,snow,solRad,netRad,netRainOut,netSnowOut,irrigation_amount,interception,intercStorage,throughfall,snowDepth,snowTotSWE,snowMelt,potET,actET,soilSat,soilSatMPS,soilSatLPS,soilActMPS,soilActLPS,percolation,inRD1,inRD2,inRG1,inRG2,actRG1,actRG2,outRD1,outRD2,outRG1,outRG2
Type,LocalDate,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
Unit,-,mm,C,-,-,-,-,MJ/m2/day,MJ/m2,-,-,-,-,-,-,-,mm,-,mm,mm,-,-,-,-,-,l,-,l,-,-,-,-,l,l,-,-
,2013-10-25,0,10.1755,60,0.94444,0,0,13.95,4.41554,0,0,0,0,0,0,0,0,0,1.12618,1.10004,0.43359,0.83132,0.04253,502.87765,25.63247,4.25938,0,0,0,0,0,114.50439,0,0,0,0.52043
,2013-10-26,0,9.003,60.8,1.2037,0,0,13.57,4.26895,0,0,0,0,0,0,0,0,0,1.10108,1.06118,0.43263,0.82969,0.04223,501.8935,25.45109,4.35384,0,0,0,0,0,113.94107,0,0,0,0.51812
,2013-10-27,0,10.3335,55.9,0.9294,0,0,13.53,4.07196,0,0,0,0,0,0,0,0,0,1.10424,1.03284,0.43173,0.8281,0.04201,500.93173,25.319,4.46006,0,0,0,0,0,113.34337,0,0,0,0.51557
,2013-10-28,0,4.386,75.95,2.15278,0,0,1.455,2.54275,0,0,0,0,0,0,0,0,0,0.6265,0.56555,0.43124,0.82729,0.04184,500.43717,25.2189,4.57131,0,0,0,0,0,112.7887,0,0,0,0.51287
,2013-10-29,0,2.139,86.9,0.89468,0,0,2.806,2.70973,0,0,0,0,0,0,0,0,0,0.43929,0.39497,0.43088,0.82674,0.04167,500.10412,25.11738,4.6527,0,0,0,0,0,112.27033,0,0,0,0.51036
,2013-10-30,5,3.977,82.75,0.69792,1.74438,3.25563,7.094,3.3324,1.74253,3.25219,0,0.00528,0,4.99472,0,0,4.99472,0.57797,0.57532,0.43434,0.83311,0.04211,504.00874,25.42159,4.87129,0,0,0,0,0,112.49064,0,0,0,0.50801
,2013-10-31,0,4.24,64.25,0.88229,0,0,11.95,3.67748,0,0,0,0,0,0,0,0,0,0.76717,0.7625,0.43338,0.83197,0.04134,503.31624,24.95037,4.54419,0,0,0,0,0,112.28449,0,0,0,0.50901
,2013-11-01,0,3.9695,59.4,4.29745,0,0,10.18,3.35424,0,0,0,0,0,0,0,0,0,1.09943,1.08893,0.43227,0.83026,0.04081,502.28022,24.62923,4.50955,0,0,0,0,0,111.88907,0,0,0,0.50807
,2013-11-02,0,5.4175,61.05,0.93287,0,0,13.01,3.55358,0,0,0,0,0,0,0,0,0,0.80899,0.79429,0.43149,0.82906,0.04046,501.54696,24.41369,4.55141,0,0,0,0,0,111.42666,0,0,0,0.50629
,2013-11-03,0,9.877,52.6,3.08681,0,0,10.37,3.13259,0,0,0,0,0,0,0,0,0,1.42757,1.39256,0.43026,0.82685,0.0402,500.20955,24.25707,4.609,0,0,0,0,0,110.81599,0,0,0,0.50419
,2013-11-04,0,1.685,53.5,2.9213,0,0,10.66,3.10285,0,0,0,0,0,0,0,0,0,0.94784,0.89822,0.42952,0.82546,0.04008,499.37032,24.18633,4.72723,0,0,0,0,0,110.19569,0,0,0,0.50143
,2013-11-05,0,-0.977,52.95,5.1169,0,0,11.29,3.09877,0,0,0,0,0,0,0,0,0,0.96712,0.88608,0.42879,0.82409,0.04001,498.5384,24.14251,4.83576,0,0,0,0,0,109.55837,0,0,0,0.49862
,2013-11-06,0,1.93,54.65,1.84028,0,0,12.07,3.03305,0,0,0,0,0,0,0,0,0,0.81478,0.7023,0.42824,0.82303,0.03997,497.88945,24.1183,4.94532,0,0,0,0,0,108.93687,0,0,0,0.49574
,2013-11-07,0,4.105,57.3,1.01389,0,0,12.43,2.99769,0,0,0,0,0,0,0,0,0,0.72905,0.59487,0.42777,0.82213,0.03994,497.34501,24.09735,5.04159,0,0,0,0,0,108.33485,0,0,0,0.49293
,2013-11-08,0,7.6335,53,1.34838,0,0,10.1,2.75401,0,0,0,0,0,0,0,0,0,0.91535,0.71494,0.4272,0.82104,0.03991,496.67673,24.0755,5.12589,0,0,0,0,0,107.72264,0,0,0,0.4902
,2013-11-09,0,6.711,59.6,1.71991,0,0,10.87,2.83248,0,0,0,0,0,0,0,0,0,0.88988,0.64496,0.4267,0.82006,0.03989,496.07845,24.06159,5.21512,0,0,0,0,0,107.11628,0,0,0,0.48743
,2013-11-10,0,7.9365,59.15,1.15741,0,0,11.71,2.78524,0,0,0,0,0,0,0,0,0,0.82504,0.56262,0.42627,0.81922,0.03988,495.5614,24.05036,5.2997,0,0,0,0,0,106.52179,0,0,0,0.48469
,2013-11-11,0,4.649,63,2.13657,0,0,11.1,2.74515,0,0,0,0,0,0,0,0,0,0.8163,0.5349,0.42585,0.81843,0.03986,495.07071,24.03817,5.37749,0,0,0,0,0,105.93424,0,0,0,0.482
,2013-11-12,0,4.342,68.45,0.95023,0,0,11.36,2.78026,0,0,0,0,0,0,0,0,0,0.61504,0.39228,0.42555,0.81786,0.03985,494.72173,24.02518,5.45273,0,0,0,0,0,105.37159,0,0,0,0.47934
,2013-11-13,0,6.708,55.25,0.75718,0,0,10.39,2.44268,0,0,0,0,0,0,0,0,0,0.67465,0.43124,0.42522,0.81723,0.03982,494.33152,24.00376,5.51643,0,0,0,0,0,104.81537,0,0,0,0.47679
,2013-11-14,0,6.6635,58.7,2.71065,0,0,11.09,2.44268,0,0,0,0,0,0,0,0,0,0.99627,0.62929,0.42471,0.81628,0.03978,493.7427,23.97891,5.58024,0,0,0,0,0,104.23412,0,0,0,0.47428
,2013-11-15,0,7.8205,54.1,1.87269,0,0,10.67,2.27512,0,0,0,0,0,0,0,0,0,0.9546,0.57522,0.42426,0.81541,0.03976,493.20946,23.96336,5.66078,0,0,0,0,0,103.65259,0,0,0,0.47165
,2013-11-16,0,6.0575,55.7,2.66435,0,0,8.63,2.28141,0,0,0,0,0,0,0,0,0,0.99428,0.58459,0.42381,0.81453,0.03975,492.6661,23.95068,5.7421,0,0,0,0,0,103.06856,0,0,0,0.46902
,2013-11-17,0,6.3075,52,4.80093,0,0,10.89,2.06758,0,0,0,0,0,0,0,0,0,1.31641,0.7566,0.42321,0.81337,0.03974,491.9506,23.94022,5.82648,0,0,0,0,0,102.45617,0,0,0,0.46637
,2013-11-18,0,3.984,50.5,1.80903,0,0,9.57,2.04275,0,0,0,0,0,0,0,0,0,0.81349,0.44719,0.42288,0.81272,0.03974,491.54632,23.94084,5.92898,0,0,0,0,0,101.88286,0,0,0,0.4636
,2013-11-19,0,0.859,61.45,0.7191,0,0,4.43,2.31908,0,0,0,0,0,0,0,0,0,0.48187,0.26688,0.42268,0.81235,0.03973,491.31876,23.93072,6.00948,0,0,0,0,0,101.35464,0,0,0,0.46101
,2013-11-20,0,5.482,58.7,2.1956,0,0,9.37,2.07279,0,0,0,0,0,0,0,0,0,0.8061,0.4248,0.42234,0.81173,0.03969,490.93103,23.9021,6.06825,0,0,0,0,0,100.82363,0,0,0,0.45862
,2013-11-21,3,-7.837,80.35,3.17245,0,3,7.051,2.37319,0,3,0,0,0,3,14.39148,3,0,0.28131,0.14219,0.42223,0.81156,0.03964,490.82413,23.87242,6.13502,0,0,0,0,0,100.34224,0,0,0,0.45622
,2013-11-22,2,-6.4405,74.2,0.97917,0,2,6.492,2.28462,0,2,0,0,0,2,23.95739,5,0,0.30034,0.16004,0.42208,0.81136,0.03957,490.69743,23.82407,6.17521,0,0,0,0,0,99.88085,0,0,0,0.45404
,2013-11-23,0,-2.4015,65.5,1.27431,0,0,8.66,2.08238,0,0,0,0,0,0,23.95739,5,0,0.41965,0.23227,0.42187,0.81104,0.03947,490.49759,23.76532,6.20889,0,0,0,0,0,99.42162,0,0,0,0.45195
,2013-11-24,0,-3.6855,79.9,1.12731,0,0,6.672,2.2158,0,0,0,0,0,0,23.95739,5,0,0.31677,0.17585,0.4217,0.81081,0.03937,490.35367,23.70429,6.24527,0,0,0,0,0,98.97611,0,0,0,0.44987
,2013-11-25,0,0.003,64.9,1.54282,0,0,5.4,2.12202,0,0,0,0,0,0,23.35938,4.87519,0.12481,0.50664,0.30946,0.42152,0.81055,0.03928,490.18754,23.64785,6.27882,0,0,0,0,0,98.536,0,0,0,0.44786
,2013-11-26,0,1.964,65.65,0.95718,0,0,8.65,1.90197,0,0,0,0,0,0,10.8175,4.327,0.54819,0.45494,0.34328,0.42165,0.81084,0.03923,490.36798,23.61976,6.32364,0,0,0,0,0,98.15915,0,0,0,0.44586
,2013-11-27,0,3.0425,67.55,0.69606,0,0,9.93,1.80626,0,0,0,0,0,0,0,0,4.327,0.41455,0.4105,0.42471,0.81653,0.03958,493.84946,23.86511,6.4443,0,0,0,0,0,98.37726,0,0,0,0.44416
,2013-11-28,0,1.6615,69.1,1.45718,0,0,9.12,1.83065,0,0,0,0,0,0,0,0,0,0.47059,0.46437,0.42406,0.81584,0.03899,493.43099,23.49775,6.10349,0,0,0,0,0,98.18906,0,0,0,0.44515
,2013-11-29,0,5.3285,57.95,0.57488,0,0,10.4,1.47842,0,0,0,0,0,0,0,0,0,0.4265,0.41862,0.42356,0.81523,0.03861,493.05448,23.26481,6.03736,0,0,0,0,0,97.87662,0,0,0,0.44429
,2013-11-30,0,4,58.65,1.15972,0,0,9.86,1.49672,0,0,0,0,0,0,0,0,0,0.52758,0.51509,0.42304,0.81444,0.03836,492.57231,23.11303,6.02438,0,0,0,0,0,97.47586,0,0,0,0.44288
,2013-12-01,0,4.948,57.35,1.61458,0,0,9.26,1.48612,0,0,0,0,0,0,0,0,0,0.64452,0.62347,0.42248,0.81348,0.03818,491.99299,23.00217,6.04897,0,0,0,0,0,97.00932,0,0,0,0.44107
,2013-12-02,0,9.567,42.65,2.33333,0,0,8.36,1.24394,0,0,0,0,0,0,0,0,0,1.14193,1.08691,0.42156,0.81176,0.03806,490.94835,22.93253,6.10181,0,0,0,0,0,96.42873,0,0,0,0.43896
,2013-12-03,0,-3.314,72.3,4.66435,0,0,4.963,1.99797,0,0,0,0,0,0,0,0,0,0.46433,0.41595,0.42125,0.81115,0.03804,490.57644,22.92061,6.21132,0,0,0,0,0,95.89976,0,0,0,0.43633
,2013-12-04,7,-16.55,72.1,3.65856,0,7,7.096,2.08519,0,7,0,0,0,7,36.32495,7,0,0.18856,0.16417,0.42113,0.81095,0.038,490.45445,22.89852,6.28387,0,0,0,0,0,95.42637,0,0,0,0.43394
,2013-12-05,0,-18.485,71.05,1.69444,0,0,9.49,2.10669,0,0,0,0,0,0,36.32495,7,0,0.15174,0.13199,0.42102,0.8108,0.03793,490.36285,22.85595,6.32549,0,0,0,0,0,94.98237,0,0,0,0.43179
,2013-12-06,1,-16.133,65,1.32407,0,1,10.56,1.90359,0,1,0,0,0,1,41.51423,8,0,0.18059,0.15745,0.42088,0.8106,0.03785,490.24056,22.80489,6.3536,0,0,0,0,0,94.54872,0,0,0,0.42978
,2013-12-07,0,-17.765,71.8,1.47917,0,0,8.12,2.03868,0,0,0,0,0,0,41.51423,8,0,0.15221,0.13228,0.42075,0.81043,0.03777,490.1356,22.75666,6.37838,0,0,0,0,0,94.1241,0,0,0,0.42782
,2013-12-08,0,-12.996,67.6,0.76389,0,0,8.31,1.82048,0,0,0,0,0,0,41.51423,8,0,0.18672,0.16225,0.4206,0.81021,0.03769,489.99971,22.70612,6.39936,0,0,0,0,0,93.69967,0,0,0,0.4259
,2013-12-09,0,-15.625,69.85,1.33333,0,0,10.49,1.82896,0,0,0,0,0,0,41.51423,8,0,0.16988,0.14669,0.42046,0.81002,0.03761,489.8787,22.65672,6.42161,0,0,0,0,0,93.27906,0,0,0,0.42398
,2013-12-10,0,-7.868,60.75,2.40972,0,0,9.08,1.49547,0,0,0,0,0,0,41.51423,8,0,0.3607,0.31018,0.42018,0.80955,0.03753,489.59348,22.60744,6.44256,0,0,0,0,0,92.83462,0,0,0,0.42208
,2013-12-11,0,-5.9055,70.6,1.11458,0,0,10.03,1.43664,0,0,0,0,0,0,41.51423,8,0,0.25949,0.21431,0.42,0.80924,0.03747,489.40423,22.56905,6.47825,0,0,0,0,0,92.39655,0,0,0,0.42007
,2013-12-12,0,-4.5695,65.2,1.01968,0,0,9.84,1.33391,0,0,0,0,0,0,41.51423,8,0,0.28787,0.23274,0.41979,0.8089,0.0374,489.19598,22.53112,6.50968,0,0,0,0,0,91.95758,0,0,0,0.41808
,2013-12-13,0,-1.42,57.25,3.10417,0,0,8.25,1.33811,0,0,0,0,0,0,41.51423,8,0,0.60279,0.47416,0.41939,0.80817,0.03735,488.74605,22.4951,6.54237,0,0,0,0,0,91.48069,0,0,0,0.4161
,2013-12-14,0,0.5465,58.85,1.71181,0,0,9.29,1.17603,0,0,0,0,0,0,41.51423,8,0,0.49307,0.34659,0.41911,0.80764,0.03731,488.42458,22.4751,6.59804,0,0,0,0,0,91.01004,0,0,0,0.41394
,2013-12-15,0,1.96,62.55,0.60394,0,0,8.92,1.26221,0,0,0,0,0,0,28.40922,5.4746,2.5254,0.33055,0.32133,0.42087,0.81084,0.03757,490.387,22.6504,6.72111,0,0,0,0,0,90.93117,0,0,0,0.41181
,2013-12-16,0,6.4535,48.65,2.91551,0,0,9.21,0.91036,0,0,0,0,0,0,0,0,5.4746,0.97715,0.97441,0.42429,0.81698,0.03816,494.15992,23.04643,6.71941,0,0,0,0,0,91.34008,0,0,0,0.41145
,2013-12-17,0,4.471,55.95,1.0463,0,0,9.15,1.085,0,0,0,0,0,0,0,0,0,0.4797,0.4754,0.42359,0.81635,0.0374,493.76957,22.57628,6.28414,0,0,0,0,0,91.25233,0,0,0,0.4133
,2013-12-18,0,4.768,58.9,0.95023,0,0,6.347,1.5463,0,0,0,0,0,0,0,0,0,0.50765,0.50136,0.42299,0.8156,0.03696,493.30833,22.3092,6.18556,0,0,0,0,0,90.99901,0,0,0,0.41291
,2013-12-19,0,-1.1345,65.55,3.19676,0,0,7.531,1.49007,0,0,0,0,0,0,0,0,0,0.5297,0.52092,0.42246,0.8148,0.03669,492.82156,22.1432,6.15782,0,0,0,0,0,90.64618,0,0,0,0.41176
,2013-12-20,0,-8.006,84.25,0.96644,0,0,3.093,2.04263,0,0,0,0,0,0,0,0,0,0.21872,0.21407,0.42222,0.8145,0.03652,492.63754,22.04221,6.16984,0,0,0,0,0,90.28228,0,0,0,0.41016
,2013-12-21,0,-5.1585,65.35,0.99074,0,0,5.374,1.7858,0,0,0,0,0,0,0,0,0,0.3165,0.31013,0.42193,0.81404,0.03639,492.35359,21.96235,6.17726,0,0,0,0,0,89.88605,0,0,0,0.40852
,2013-12-22,0,-1.0145,63.15,1.89931,0,0,9.07,1.28642,0,0,0,0,0,0,0,0,0,0.44855,0.43909,0.42154,0.81336,0.03629,491.94264,21.90124,6.19794,0,0,0,0,0,89.45133,0,0,0,0.40672
,2013-12-23,10,-7.981,85.7,0.78229,0,10,5.273,1.91206,0,10,0,0,0,10,48.92822,10,0,0.20217,0.19714,0.42186,0.81432,0.03617,492.40488,21.82246,5.64533,0,0,0,0,0,88.77402,0,0,0,0.40476
,2013-12-24,0,-3.1945,72.15,2.94097,0,0,7.644,1.59968,0,0,0,0,0,0,48.92822,10,0,0.39863,0.38921,0.42155,0.81372,0.03616,492.03533,21.81721,5.90347,0,0,0,0,0,88.3017,0,0,0,0.40169
,2013-12-25,0,-2.77,65.7,1.04398,0,0,9.38,1.3561,0,0,0,0,0,0,48.92822,10,0,0.31805,0.30943,0.4213,0.81324,0.03613,491.74441,21.80418,5.96861,0,0,0,0,0,87.85277,0,0,0,0.39956
,2013-12-26,0,0.145,59,0.99653,0,0,8.93,1.28565,0,0,0,0,0,0,41.33943,8.449,1.551,0.39191,0.38577,0.42223,0.81483,0.03636,492.72112,21.95101,6.05969,0,0,0,0,0,87.61982,0,0,0,0.39752
,2013-12-27,0,2.075,60.45,0.55706,0,0,8.49,1.36501,0,0,0,0,0,0,22.07708,4.51598,3.93301,0.34557,0.34387,0.425,0.81966,0.03698,495.68931,22.35775,6.10933,0,0,0,0,0,87.83889,0,0,0,0.39647
,2013-12-28,0,2.585,63.95,3.60301,0,0,6.003,1.72599,0,0,0,0,0,0,1.53081,0.61232,3.90366,0.71871,0.71722,0.42727,0.82344,0.03766,498.01906,22.78916,5.91908,0,0,0,0,0,88.18673,0,0,0,0.39746
,2013-12-29,0,-3.7635,62.1,1.3125,0,0,9.65,1.39394,0,0,0,0,0,0,1.53081,0.61232,0,0.35215,0.35043,0.42666,0.8231,0.03682,497.80069,22.26947,5.5614,0,0,0,0,0,88.14722,0,0,0,0.39903
,2013-12-30,0,1.474,54,2.54398,0,0,9.24,1.24557,0,0,0,0,0,0,0,0,0.61232,0.68134,0.67778,0.42638,0.82292,0.03643,497.69197,22.03488,5.47974,0,0,0,0,0,88.00777,0,0,0,0.39886
,2013-12-31,0,1.474,54,2.54398,0,0,9.24,1.27784,0,0,0,0,0,0,0,0,0,0.68436,0.67761,0.42568,0.82198,0.03596,497.11646,21.74846,5.40464,0,0,0,0,0,87.70578,0,0,0,0.39823
,2014-01-01,0,-2.2515,79.45,2.41088,0,0,3.408,2.09427,0,0,0,0,0,0,0,0,0,0.36637,0.3605,0.4253,0.82155,0.03564,496.84964,21.55487,5.40832,0,0,0,0,0,87.36801,0,0,0,0.39686
,2014-01-02,0,-3.4355,73.45,0.95949,0,0,9.13,1.70714,0,0,0,0,0,0,0,0,0,0.29648,0.29139,0.425,0.82118,0.03542,496.62562,21.42006,5.41668,0,0,0,0,0,87.00817,0,0,0,0.39533
,2014-01-03,0,3.855,55.25,1.90162,0,0,8.47,1.48582,0,0,0,0,0,0,0,0,0,0.68297,0.67132,0.42441,0.82017,0.03525,496.01203,21.31387,5.42965,0,0,0,0,0,86.5684,0,0,0,0.3937
,2014-01-04,9,-8.137,83.1,3.27546,0,9,6.108,2.0576,0,9,0,0,0,9,44.96364,9,0,0.23878,0.23313,0.42422,0.81992,0.03511,495.85637,21.23177,5.48034,0,0,0,0,0,86.15554,0,0,0,0.39171
,2014-01-05,1,-15.6715,70.5,2.30787,0,1,7.277,2.15453,0,1,0,0,0,1,50.15292,10,0,0.19749,0.19321,0.42405,0.81969,0.03502,495.70973,21.17601,5.51068,0,0,0,0,0,85.75447,0,0,0,0.38984
,2014-01-06,0,-16.2745,68,0.71898,0,0,10.61,2.19793,0,0,0,0,0,0,50.15292,10,0,0.16838,0.16506,0.4239,0.81948,0.03493,495.58556,21.12222,5.53481,0,0,0,0,0,85.36251,0,0,0,0.38803
,2014-01-07,0,-9.5375,79.3,0.35602,0,0,3.054,2.19887,0,0,0,0,0,0,50.15292,10,0,0.21682,0.21297,0.42371,0.8192,0.03485,495.40898,21.06949,5.55508,0,0,0,0,0,84.96727,0,0,0,0.38626
,2014-01-08,0,-4.5625,77.6,0.99653,0,0,9.29,2.01176,0,0,0,0,0,0,50.15292,10,0,0.29121,0.28627,0.42347,0.81879,0.03477,495.15978,21.01815,5.57833,0,0,0,0,0,84.55928,0,0,0,0.38447
,2014-01-09,0,-5.1175,74.15,0.66968,0,0,8.8,2.0498,0,0,0,0,0,0,50.15292,10,0,0.28503,0.28,0.42323,0.81839,0.03469,494.91943,20.97139,5.60896,0,0,0,0,0,84.1463,0,0,0,0.38262
,2014-01-10,0,0.15,45.6,4.58218,0,0,6.388,1.90642,0,0,0,0,0,0,50.15292,10,0,0.9771,0.95927,0.42244,0.81687,0.03463,493.99771,20.93105,5.64211,0,0,0,0,0,83.621,0,0,0,0.38075
,2014-01-11,0,-0.595,69.3,1.14236,0,0,8.77,2.0425,0,0,0,0,0,0,50.15292,10,0,0.41743,0.40315,0.42215,0.8163,0.03462,493.65212,20.92517,5.73498,0,0,0,0,0,83.1319,0,0,0,0.37838
,2014-01-12,0,3.658,48.6,5.73264,0,0,7.04,1.92019,0,0,0,0,0,0,29.40243,5.86257,4.13743,1.2139,1.20409,0.42448,0.81983,0.03563,495.84042,21.57575,5.94016,0,0,0,0,0,83.1429,0,0,0,0.37616
,2014-01-13,0,0.955,49.9,4.33333,0,0,9.19,1.848,0,0,0,0,0,0,14.13207,5.65283,0.20974,0.93059,0.90907,0.42376,0.81879,0.03523,495.21291,21.32381,5.73312,0,0,0,0,0,82.83743,0,0,0,0.37621
,2014-01-14,0,-1.2965,65.7,4.63542,0,0,5.902,2.23959,0,0,0,0,0,0,14.13207,5.65283,0,0.63238,0.61042,0.42319,0.81795,0.03495,494.69618,21.15312,5.73938,0,0,0,0,0,82.45252,0,0,0,0.37483
,2014-01-15,0,0.285,57.9,1.20139,0,0,8.52,2.11841,0,0,0,0,0,0,1.68461,0.67384,4.97899,0.52752,0.52394,0.42669,0.8234,0.0364,498.05186,22.05634,5.94562,0,0,0,0,0,82.74947,0,0,0,0.37309
,2014-01-16,0,3.0585,44.85,5.625,0,0,9.47,1.89067,0,0,0,0,0,0,0,0,0.67384,1.24148,1.23089,0.42596,0.82235,0.03598,497.42001,21.79839,5.60832,0,0,0,0,0,82.60303,0,0,0,0.37443
,2014-01-17,0,0.745,56,1.31597,0,0,10.66,2.13361,0,0,0,0,0,0,0,0,0,0.57089,0.55626,0.42537,0.8218,0.03538,497.07258,21.42126,5.54863,0,0,0,0,0,82.33939,0,0,0,0.37377
,2014-01-18,0,3.361,47.15,3.16551,0,0,10.58,1.99997,0,0,0,0,0,0,0,0,0,1.0004,0.97128,0.42448,0.82036,0.03505,496.19711,21.22165,5.5423,0,0,0,0,0,81.93159,0,0,0,0.37258
,2014-01-19,0,4.6,49.9,0.9456,0,0,11.14,2.09391,0,0,0,0,0,0,0,0,0,0.64294,0.61565,0.42396,0.81954,0.03483,495.6964,21.08595,5.59829,0,0,0,0,0,81.49785,0,0,0,0.37073
,2014-01-20,0,2.9665,48.7,4.48264,0,0,10.46,2.1908,0,0,0,0,0,0,0,0,0,1.09837,1.05385,0.4231,0.81794,0.0347,494.72937,21.00667,5.65375,0,0,0,0,0,80.96311,0,0,0,0.36877
,2014-01-21,0,2.565,49.4,1.43403,0,0,11.53,2.25891,0,0,0,0,0,0,0,0,0,0.71215,0.67338,0.4226,0.81702,0.03463,494.16699,20.9584,5.75699,0,0,0,0,0,80.43686,0,0,0,0.36635
,2014-01-22,0,-1.2605,63.45,2.68981,0,0,10.22,2.62983,0,0,0,0,0,0,0,0,0,0.61092,0.57164,0.42218,0.81622,0.03461,493.67876,20.9447,5.84719,0,0,0,0,0,79.92263,0,0,0,0.36397
,2014-01-23,5,-11.5315,71.45,1.62731,0,5,11.79,3.13205,0,5,0,0,0,5,25.94639,5,0,0.29586,0.27326,0.42201,0.81589,0.0346,493.47901,20.93952,5.92913,0,0,0,0,0,79.46026,0,0,0,0.36164
,2014-01-24,0,-4.84,62.65,1.0081,0,0,11.41,2.8781,0,0,0,0,0,0,25.94639,5,0,0.4358,0.40363,0.42172,0.81531,0.0346,493.12489,20.93633,5.98352,0,0,0,0,0,79.00023,0,0,0,0.35955
,2014-01-25,0,3.7955,59.2,1.32639,0,0,11.44,2.77249,0,0,0,0,0,0,0.44977,0.17991,4.82009,0.71008,0.70457,0.42501,0.8207,0.03567,496.4442,21.62683,6.18973,0,0,0,0,0,79.23155,0,0,0,0.35747
,2014-01-26,0,3.21,55.3,3.95718,0,0,10.47,2.75713,0,0,0,0,0,0,0,0,0.17991,1.00097,0.98716,0.42413,0.81945,0.03515,495.68873,21.30506,5.87092,0,0,0,0,0,79.02046,0,0,0,0.35851
,2014-01-27,6,-13.815,89.1,2.40741,0,6,7.658,3.12683,0,6,0,0,0,6,31.13567,6,0,0.17829,0.17317,0.42388,0.81935,0.03479,495.61819,21.07825,5.84768,0,0,0,0,0,78.77315,0,0,0,0.35756
,2014-01-28,0,-13.5365,83.9,1.25116,0,0,12.29,3.73767,0,0,0,0,0,0,31.13567,6,0,0.2492,0.24277,0.42361,0.81903,0.03457,495.42183,20.94118,5.82809,0,0,0,0,0,78.48031,0,0,0,0.35644
,2014-01-29,0,-8.5535,66.4,0.40648,0,0,12.11,3.47741,0,0,0,0,0,0,31.13567,6,0,0.36505,0.35597,0.42327,0.81852,0.03439,495.11237,20.83168,5.82748,0,0,0,0,0,78.14149,0,0,0,0.35511
,2014-01-30,0,0.042,74.1,3.5081,0,0,7.524,3.05366,0,0,0,0,0,0,31.13567,6,0,0.58469,0.56919,0.42277,0.81767,0.03426,494.59358,20.74531,5.84716,0,0,0,0,0,77.7415,0,0,0,0.35358
,2014-01-31,10,-6.6575,95,0.99537,0,10,6.161,3.05555,0,10,0,0,0,10,76.90213,16,0,0.27611,0.2669,0.42255,0.81734,0.03416,494.38807,20.68216,5.89532,0,0,0,0,0,77.35717,0,0,0,0.35177
,2014-02-01,0,-10.253,86.55,1.73148,0,0,8.51,3.42865,0,0,0,0,0,0,76.90213,16,0,0.26496,0.25627,0.42233,0.81698,0.03409,494.17194,20.64019,5.9297,0,0,0,0,0,76.97567,0,0,0,0.35003
,2014-02-02,0,-14.824,80.35,0.55162,0,0,12.04,4.10827,0,0,0,0,0,0,76.90213,16,0,0.27262,0.26376,0.42212,0.81661,0.03403,493.94563,20.60177,5.96216,0,0,0,0,0,76.59324,0,0,0,0.34831
,2014-02-03,0,-12.293,63.7,0.38796,0,0,13.41,4.17246,0,0,0,0,0,0,76.90213,16,0,0.34926,0.33776,0.42184,0.81613,0.03397,493.64885,20.56256,5.9945,0,0,0,0,0,76.35713,0,0,0,0.34658
,2014-02-04,2,-16.5,86.25,4.04051,0,2,10.68,4.09914,0,2,0,0,0,2,87.28069,18,0,0.17396,0.16774,0.4222,0.81717,0.03386,494.15731,20.48743,5.28296,0,0,0,0,0,75.72455,0,0,0,0.34551
,2014-02-05,0,-26.1,77.4,0.93519,0,0,13.65,5.17362,0,0,0,0,0,0,87.28069,18,0,0.14735,0.14233,0.42211,0.81698,0.03386,494.04197,20.48569,5.54479,0,0,0,0,0,75.34041,0,0,0,0.34265
,2014-02-06,0,-22.02,70.95,1.21181,0,0,14.15,5.10491,0,0,0,0,0,0,87.28069,18,0,0.20314,0.19661,0.42194,0.8167,0.03382,493.86939,20.45846,5.58949,0,0,0,0,0,74.97765,0,0,0,0.34091
,2014-02-07,0,-17.5615,65.2,0.80995,0,0,14.12,4.904,0,0,0,0,0,0,87.28069,18,0,0.28605,0.27684,0.42171,0.81627,0.03378,493.6129,20.43378,5.61567,0,0,0,0,0,74.60493,0,0,0,0.33927
,2014-02-08,0,-7.8635,71.95,2.06713,0,0,13.41,4.51501,0,0,0,0,0,0,87.28069,18,0,0.4602,0.44412,0.42135,0.81557,0.03377,493.18186,20.42269,5.64713,0,0,0,0,0,74.20146,0,0,0,0.33758
,2014-02-09,0,-9.7765,93,2.77199,0,0,7.372,3.64818,0,0,0,0,0,0,87.28069,18,0,0.22566,0.21563,0.42118,0.81523,0.03378,492.97858,20.42875,5.69461,0,0,0,0,0,73.81847,0,0,0,0.33575
,2014-02-10,0,-9.0945,84.4,0.67963,0,0,10.06,4.18002,0,0,0,0,0,0,87.28069,18,0,0.37296,0.35602,0.4209,0.81466,0.03379,492.63403,20.42916,5.72997,0,0,0,0,0,73.42193,0,0,0,0.33402
,2014-02-11,0,-9.5485,76.4,0.90104,0,0,10.21,4.23515,0,0,0,0,0,0,87.28069,18,0,0.38565,0.36499,0.42062,0.81408,0.0338,492.27988,20.43731,5.7735,0,0,0,0,0,73.01868,0,0,0,0.33223
