@T, output
created_at,"Thu Dec 28 12:32:47 MST 2023"
date_format,yyyy-MM-dd
@H,time,ID,precip,tmean,rhum,wind,rain,snow,solRad,netRad,netRainOut,netSnowOut,irrigation_amount,interception,intercStorage,throughfall,snowDepth,snowTotSWE,snowMelt,potET,actET,soilSat,soilSatMPS,soilSatLPS,soilActMPS,soilActLPS,percolation,inRD1,inRD2,inRG1,inRG2,actRG1,actRG2,outRD1,outRD2,outRG1,outRG2,aTransp
Type,LocalDate,Integer,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
Unit,-,-,mm,C,-,-,-,-,MJ/m2/day,MJ/m2,-,-,-,-,-,-,-,mm,-,mm,mm,-,-,-,-,-,l,-,l,-,-,-,-,l,l,-,-,mm
,2015-03-11,1,0,7.026,52.4,1.50116,0,0,16.82,7.32318,0,0,0,0,0,0,0,0,0,1.55223,1.55223,0.42964,0.89573,1.1559E-9,474.48611,6.64246E-7,0.00003,0,0,0,0,0,20.90483,0,0,0,0.09502,0
,2015-03-12,1,0,10.7475,48.05,2.52431,0,0,15.05,6.81363,0,0,0,0,0,0,0,0,0,1.91915,1.91864,0.42791,0.89211,2.37078E-11,472.56747,1.36238E-8,6.31944E-7,0,0,0,0,0,20.81024,0,0,0,0.09459,0
,2015-03-13,1,0,9.1585,48.95,2.38079,0,0,12.56,6.17016,0,0,0,0,0,0,0,0,0,1.68323,1.62748,0.42643,0.88904,3.54421E-13,470.93999,2.0367E-10,1.12214E-8,0,0,0,0,0,20.71607,0,0,0,0.09416,0
,2015-03-14,1,0,7.9035,51.55,1.39699,0,0,18.75,8.09181,0,0,0,0,0,0,0,0,0,1.7162,0.47958,0.426,0.88813,2.34952E-16,470.46041,1.35016E-13,1.98635E-10,0,0,0,0,0,20.62234,0,0,0,0.09374,0
,2015-03-15,1,0,13.4755,42.55,1.61227,0,0,18.33,7.82974,0,0,0,0,0,0,0,0,0,2.20481,0.14052,0.42587,0.88787,1.97129E-19,470.31989,1.13281E-16,1.30863E-13,0,0,0,0,0,20.52902,0,0,0,0.09331,0
,2015-03-16,1,0,14.9925,41.2,4.17708,0,0,19.7,8.2728,0,0,0,0,0,0,0,0,0,2.91592,0.15893,0.42573,0.88757,1.98848E-22,470.16096,1.14269E-19,1.09144E-16,0,0,0,0,0,20.43613,0,0,0,0.09289,0
,2015-03-17,1,0,9.1095,65.05,5.26273,0,0,12.01,6.39811,0,0,0,0,0,0,0,0,0,1.54456,0.07194,0.42566,0.88743,2.33308E-25,470.08902,1.34071E-22,1.09462E-19,0,0,0,0,0,20.34366,0,0,0,0.09247,0
,2015-03-18,1,0,10.3675,52.3,2.14468,0,0,11.58,6.16542,0,0,0,0,0,0,0,0,0,1.67367,0.08328,0.42559,0.88727,3.11133E-28,470.00574,1.78794E-25,1.27711E-22,0,0,0,0,0,20.25161,0,0,0,0.09205,0
,2015-03-19,1,0,5.741,64.45,1.49884,0,0,11.1,6.14439,0,0,0,0,0,0,0,0,0,1.19114,0.06108,0.42553,0.88716,4.63629E-31,469.94466,2.66427E-28,1.69379E-25,0,0,0,0,0,20.15997,0,0,0,0.09164,0
,2015-03-20,1,0,7.145,52.6,1.1713,0,0,20.74,9.18489,0,0,0,0,0,0,0,0,0,1.7988,0.09929,0.42544,0.88697,7.6193E-34,469.84537,4.37847E-31,2.51042E-28,0,0,0,0,0,20.06875,0,0,0,0.09122,0
,2015-03-21,1,0,9.044,42.1,1.58218,0,0,20.29,8.82222,0,0,0,0,0,0,0,0,0,2.03745,0.10914,0.42534,0.88677,1.3667E-36,469.73624,7.85378E-34,4.10385E-31,0,0,0,0,0,19.97794,0,0,0,0.09081,0
,2015-03-22,1,0,10.5865,42.1,2.70139,0,0,15.77,7.50133,0,0,0,0,0,0,0,0,0,2.13989,0.10911,0.42524,0.88656,2.65325E-39,469.62712,1.52471E-36,7.32294E-34,0,0,0,0,0,19.88754,0,0,0,0.0904,0
,2015-03-23,1,0,12.3705,44,3.87153,0,0,17.68,8.21481,0,0,0,0,0,0,0,0,0,2.50706,0.1228,0.42513,0.88633,5.53611E-42,469.50432,3.18135E-39,1.41437E-36,0,0,0,0,0,19.79755,0,0,0,0.08999,0
,2015-03-24,1,0,11.1205,46.15,4.22801,0,0,20.48,9.22964,0,0,0,0,0,0,0,0,0,2.47575,0.11405,0.42503,0.88611,1.23423E-44,469.39027,7.09258E-42,2.9362E-39,0,0,0,0,0,19.70797,0,0,0,0.08958,0
,2015-03-25,1,1.75,4.427,66.55,3.13194,0.70897,1.04103,10.03,5.99079,0.70897,1.04103,0,0,0,1.75,0,0,1.75,1.13055,1.06097,0.42565,0.88741,4.25964E-10,470.0793,2.44783E-7,0.00001,0,0,0,0,0,19.6188,0,0,0,0.08918,0
,2015-03-26,1,0,6.3825,61.7,1.67708,0,0,12.74,6.96284,0,0,0,0,0,0,0,0,0,1.37225,0.70213,0.42502,0.88609,9.84646E-12,469.37717,5.65832E-9,2.18039E-7,0,0,0,0,0,19.53003,0,0,0,0.08877,0
,2015-03-27,1,0,13.4915,48.2,3.1331,0,0,17.34,8.46208,0,0,0,0,0,0,0,0,0,2.45472,0.19465,0.42484,0.88572,1.33206E-13,469.18252,7.65476E-11,4.01526E-9,0,0,0,0,0,19.44166,0,0,0,0.08837,0
,2015-03-28,1,0,13.3415,45.6,2.39815,0,0,21.79,9.95091,0,0,0,0,0,0,0,0,0,2.62551,0.13946,0.42471,0.88546,9.18267E-17,469.04305,5.27687E-14,7.44511E-11,0,0,0,0,0,19.35369,0,0,0,0.08797,0
,2015-03-29,1,0,10.181,35.65,3.90741,0,0,22.59,9.89969,0,0,0,0,0,0,0,0,0,2.68571,0.12513,0.4246,0.88522,7.94763E-20,468.91792,4.56714E-17,5.09927E-14,0,0,0,0,0,19.26611,0,0,0,0.08757,0
,2015-03-30,1,0,11.3075,40.9,1.64236,0,0,22.72,10.2021,0,0,0,0,0,0,0,0,0,2.45679,0.10737,0.4245,0.88502,8.23085E-23,468.81055,4.7299E-20,4.38591E-17,0,0,0,0,0,19.17894,0,0,0,0.08718,0
,2015-03-31,1,0,12.332,37.75,1.68634,0,0,22.21,9.98601,0,0,0,0,0,0,0,0,0,2.56349,0.11018,0.4244,0.88481,9.88541E-26,468.70036,5.6807E-23,4.51447E-20,0,0,0,0,0,19.09215,0,0,0,0.08678,0
,2015-04-01,1,0,13.3435,39,3.52662,0,0,15.19,7.75845,0,0,0,0,0,0,0,0,0,2.63095,0.11091,0.4243,0.8846,1.34689E-28,468.58946,7.73997E-26,5.38927E-23,0,0,0,0,0,19.00576,0,0,0,0.08639,0
,2015-04-02,1,6,2.773,75.1,3.44676,2.226,3.774,3.854,3.84153,2.226,3.774,0,0,0,6,5.08509,2.03404,3.96596,0.7259,0.72575,0.42724,0.89072,1.54938E-10,471.82967,8.90361E-8,1.06877E-6,0,0,0,0,0,18.91977,0,0,0,0.086,0
,2015-04-03,1,0,4.3955,58.95,1.70139,0,0,22.22,10.75944,0,0,0,0,0,0,0,0,2.03404,1.75737,1.75735,0.42746,0.89119,1.15876E-6,472.07776,0.00067,0.02792,0,0,0,0,0,18.86208,0,0,0,0.08561,0
,2015-04-04,1,0,5.716,52.35,2.04051,0,0,24.19,11.39387,0,0,0,0,0,0,0,0,0,2.01307,2.01068,0.42564,0.88739,2.54592E-8,470.06708,0.00001,0.00065,0,0,0,0,0,18.77738,0,0,0,0.08535,0
,2015-04-05,1,0,10.5305,46.45,2.1169,0,0,24.27,11.32319,0,0,0,0,0,0,0,0,0,2.52465,2.15378,0.42369,0.88332,5.66228E-10,467.9133,3.25386E-7,0.00001,0,0,0,0,0,18.69243,0,0,0,0.08497,0
,2015-04-06,1,0,10.534,49.5,3.84722,0,0,24.17,11.4497,0,0,0,0,0,0,0,0,0,2.56567,0.06153,0.42364,0.88321,1.11384E-11,467.85177,6.40076E-9,2.90673E-7,0,0,0,0,0,18.60785,0,0,0,0.08458,0
,2015-04-07,1,0,11.8655,65.65,3.83565,0,0,18.43,9.74309,0,0,0,0,0,0,0,0,0,2.08484,0.05,0.42359,0.88311,7.74435E-15,467.80177,4.45033E-12,5.63504E-9,0,0,0,0,0,18.52365,0,0,0,0.0842,0
,2015-04-08,1,0,11.314,64.9,4.65509,0,0,14.28,8.08663,0,0,0,0,0,0,0,0,0,1.87639,0.045,0.42355,0.88303,6.81755E-18,467.75676,3.91774E-15,3.95809E-12,0,0,0,0,0,18.43983,0,0,0,0.08382,0
,2015-04-09,1,0,6.081,60.1,5.8287,0,0,24.26,11.89895,0,0,0,0,0,0,0,0,0,1.894,0.04543,0.42351,0.88294,7.19424E-21,467.71133,4.1342E-18,3.50432E-15,0,0,0,0,0,18.35639,0,0,0,0.08344,0
,2015-04-10,1,0,7.668,52.55,1.31713,0,0,22.72,11.18531,0,0,0,0,0,0,0,0,0,2.13939,0.05134,0.42346,0.88285,8.79775E-24,467.65999,5.05567E-21,3.70905E-18,0,0,0,0,0,18.27333,0,0,0,0.08306,0
,2015-04-11,1,0,10.5145,49.35,1.73495,0,0,23.48,11.4622,0,0,0,0,0,0,0,0,0,2.47428,0.05944,0.42341,0.88273,1.21837E-26,467.60056,7.00141E-24,4.54143E-21,0,0,0,0,0,18.19065,0,0,0,0.08268,0
,2015-04-12,1,0,10.013,37.05,4.21875,0,0,22.93,10.92511,0,0,0,0,0,0,0,0,0,2.77365,0.06679,0.42335,0.88261,1.87899E-29,467.53376,1.07977E-26,6.28958E-24,0,0,0,0,0,18.10834,0,0,0,0.08231,0
,2015-04-13,1,0,8.8965,48,2.18634,0,0,25.42,12.24879,0,0,0,0,0,0,0,0,0,2.4767,0.05995,0.42329,0.88249,3.18612E-32,467.47381,1.83092E-29,9.69209E-27,0,0,0,0,0,18.0264,0,0,0,0.08194,0
,2015-04-14,1,0,12.5315,35.8,4.00347,0,0,25.18,11.78079,0,0,0,0,0,0,0,0,0,3.20561,0.07836,0.42322,0.88235,5.88063E-35,467.39545,3.37934E-32,1.64109E-29,0,0,0,0,0,17.94483,0,0,0,0.08157,0
,2015-04-15,1,0,10.5655,50.8,6.46644,0,0,23.84,11.83976,0,0,0,0,0,0,0,0,0,2.6329,0.06544,0.42316,0.88222,1.17186E-37,467.33001,6.73416E-35,3.0232E-32,0,0,0,0,0,17.86363,0,0,0,0.0812,0
,2015-04-16,1,19,2.848,85,4.85764,8.40275,10.59725,2.493,3.34149,8.40275,10.59725,0,0,0,19,18.65326,7.4613,11.5387,0.52719,0.52719,0.43313,0.90301,2.74019E-11,478.34152,1.57466E-8,4.18216E-7,0,0,0,0,0,17.7828,0,0,0,0.08083,0
,2015-04-17,1,21,6.5695,88.95,4.26157,21,0,4.999,4.40341,21,0,0,0,0,21,0,0,7.4613,0.6509,0.6509,0.45796,0.95474,0.00003,505.74198,0.01771,0.39223,0,0,0,0,0,18.09456,0,0,0,0.08047,0
,2015-04-18,1,0,7.083,75.4,2.6088,0,0,12.79,7.76996,0,0,0,0,0,0,0,0,0,1.32545,1.32545,0.45675,0.95225,2.89813E-7,504.42606,0.00017,0.00802,0,0,0,0,0,18.02071,0,0,0,0.08188,0
,2015-04-19,1,0,6.248,58.95,6.14583,0,0,25.93,13.02655,0,0,0,0,0,0,0,0,0,2.01953,2.01953,0.45492,0.94844,6.22535E-9,502.40653,3.57743E-6,0.00016,0,0,0,0,0,17.93932,0,0,0,0.08154,0
,2015-04-20,1,0,7.081,64.85,1.53009,0,0,23.37,12.15384,0,0,0,0,0,0,0,0,0,2.0915,2.0915,0.45303,0.94449,1.38396E-10,500.31504,7.95301E-8,3.38973E-6,0,0,0,0,0,17.85815,0,0,0,0.08117,0
,2015-04-21,1,0,10.5025,58.3,2.05324,0,0,21.82,11.46502,0,0,0,0,0,0,0,0,0,2.34686,2.34686,0.45091,0.94006,2.1054E-12,497.96817,1.20988E-9,7.21067E-8,0,0,0,0,0,17.77735,0,0,0,0.08081,0
,2015-04-22,1,0,11.878,56.55,1.95949,0,0,23.94,12.36722,0,0,0,0,0,0,0,0,0,2.63323,2.63323,0.44852,0.93509,1.31389E-15,495.33495,7.55032E-13,1.17827E-9,0,0,0,0,0,17.69691,0,0,0,0.08044,0
,2015-04-23,1,0,14.0695,55.5,1.94097,0,0,21.55,11.44337,0,0,0,0,0,0,0,0,0,2.69843,2.69843,0.44608,0.93,1.05763E-18,492.63651,6.07771E-16,7.297E-13,0,0,0,0,0,17.61683,0,0,0,0.08008,0
,2015-04-24,1,0,12.993,55,2.34028,0,0,19.18,10.4437,0,0,0,0,0,0,0,0,0,2.47786,2.47786,0.44383,0.92532,1.0363E-21,490.15866,5.95516E-19,5.83012E-16,0,0,0,0,0,17.53712,0,0,0,0.07971,0
,2015-04-25,1,0,12.7245,54.95,2.81597,0,0,21.46,11.41727,0,0,0,0,0,0,0,0,0,2.62233,2.62214,0.44146,0.92037,1.1918E-24,487.53651,6.84871E-22,5.671E-19,0,0,0,0,0,17.45776,0,0,0,0.07935,0
,2015-04-26,1,16,6.569,92.2,4.4294,16,0,4.086,4.04332,16,0,0,0,0,16,0,0,0,0.54403,0.54403,0.45531,0.94923,0.00001,502.82586,0.00311,0.16352,0,0,0,0,0,17.54229,0,0,0,0.07899,0
,2015-04-27,1,0,5.827,92.2,1.31713,0,0,3.851,3.94659,0,0,0,0,0,0,0,0,0,0.61824,0.61824,0.45474,0.94806,1.0058E-7,502.20773,0.00006,0.00294,0,0,0,0,0,17.46585,0,0,0,0.07938,0
,2015-04-28,1,0,10.1645,72.45,1.60648,0,0,20.26,11.27912,0,0,0,0,0,0,0,0,0,2.10144,2.10144,0.45284,0.9441,2.05954E-9,500.10628,1.18353E-6,0.00006,0,0,0,0,0,17.38688,0,0,0,0.07903,0
,2015-04-29,1,0,13.3415,56.9,1.4456,0,0,25.68,13.40353,0,0,0,0,0,0,0,0,0,2.93121,2.93121,0.45019,0.93856,4.13335E-11,497.17507,2.37525E-8,1.13372E-6,0,0,0,0,0,17.3082,0,0,0,0.07867,0
,2015-04-30,1,0,16.2895,54.35,2.88194,0,0,19.77,10.9274,0,0,0,0,0,0,0,0,0,2.91267,2.91267,0.44755,0.93307,6.16435E-13,494.2624,3.54237E-10,2.00232E-8,0,0,0,0,0,17.22989,0,0,0,0.07832,0
,2015-05-01,1,0,13.72,78.15,1.64699,0,0,9.88,6.75282,0,0,0,0,0,0,0,0,0,1.49614,1.49614,0.4462,0.93024,4.00399E-16,492.76626,2.30091E-13,3.4565E-10,0,0,0,0,0,17.15192,0,0,0,0.07796,0
,2015-05-02,1,0,15.346,58.5,2.01736,0,0,17.49,10.04098,0,0,0,0,0,0,0,0,0,2.51744,2.51744,0.44392,0.92549,3.30802E-19,490.24883,1.90097E-16,2.23119E-13,0,0,0,0,0,17.07431,0,0,0,0.07761,0
,2015-05-03,1,1,16.1705,57.85,1.98611,1,0,15.93,9.38314,1,0,0,0,0,1,0,0,0,2.47613,2.47613,0.44255,0.92263,1.50433E-6,488.73485,0.00086,0.03698,0,0,0,0,0,17.03403,0,0,0,0.07726,0
,2015-05-04,1,0,12.66,77.55,3.70949,0,0,11.69,7.61298,0,0,0,0,0,0,0,0,0,1.56642,1.56544,0.44113,0.91968,3.19997E-8,487.16943,0.00002,0.00083,0,0,0,0,0,16.95779,0,0,0,0.07708,0
,2015-05-05,1,7,10.34,92.6,3.72222,7,0,5.239,4.59416,7,0,0,0,0,7,0,0,0,0.71598,0.71598,0.44674,0.93138,2.94076E-6,493.37063,0.00169,0.08114,0,0,0,0,0,16.9622,0,0,0,0.07673,0
,2015-05-06,1,24,13,79.15,2.64583,24,0,10.16,6.93043,24,0,0,0,0,24,0,0,0,1.46537,1.46537,0.46607,0.9716,0.00007,514.67435,0.04012,1.19248,0,0,0,0,0,16.98347,0,0,0,0.07675,0
,2015-05-07,1,2,11.5975,77.05,1.89583,2,0,14.6,8.9778,2,0,0,0,0,2,0,0,0,1.75603,1.75603,0.46609,0.97169,0.00002,514.72224,0.01217,1.31848,0,0,0,0,0,17.13422,0,0,0,0.07685,0
,2015-05-08,1,16,8.5515,91.5,5.06134,16,0,5.73,4.85691,16,0,0,0,0,16,0,0,0,0.67758,0.67758,0.4791,0.99872,0.00011,529.04112,0.06055,2.04603,0,0,0,0,0,19.05472,0,0,0,0.07753,0
,2015-05-09,1,25,4.399,91.7,4.83565,7.80312,17.19687,3.065,3.6397,7.80312,17.19687,0,0,0,25,35.77482,14.30993,10.69007,0.4595,0.4595,0.47935,0.99913,0.0002,529.2592,0.11721,10.00384,0,0,0,0,0,28.9398,0,0,0,0.08622,0
,2015-05-10,1,3,3.3185,74,5.54861,0.65831,2.34169,16.51,9.75943,0.65831,2.34169,0,0,0,3,33.50881,13.40352,3.9064,1.21528,1.21528,0.47861,0.99771,0.00012,528.50342,0.06609,3.53056,0,0,0,0,0,32.25323,0,0,0,0.13095,0
,2015-05-11,1,0,6.3265,65.75,2.05093,0,0,26.32,14.06488,0,0,0,0,0,0,15.5537,6.22148,7.18205,2.21766,2.21766,0.47773,0.99581,0.00016,527.50105,0.09117,6.02786,0,0,0,0,0,37.97759,0,0,0,0.14594,0
,2015-05-12,1,0,17.315,55.05,0.65706,0,0,18.26,10.54449,0,0,0,0,0,0,0,0,6.22148,2.63939,2.63939,0.47733,0.99502,0.00013,527.07932,0.07262,4.17993,0,0,0,0,0,41.79802,0,0,0,0.17184,0
,2015-05-13,1,0,12.0705,72.95,2.01389,0,0,11.53,7.59675,0,0,0,0,0,0,0,0,0,1.63434,1.63434,0.47579,0.99194,4.27532E-6,525.44971,0.00246,0.25309,0,0,0,0,0,41.55755,0,0,0,0.18913,0
,2015-05-14,1,0,14.3305,58.35,2.45833,0,0,24.87,13.51259,0,0,0,0,0,0,0,0,0,3.01751,3.01751,0.47306,0.98624,2.54977E-6,522.43232,0.00147,0.30531,0,0,0,0,0,41.15232,0,0,0,0.18804,0
,2015-05-15,1,1,15.145,72.6,1.95949,1,0,11.87,7.8087,1,0,0,0,0,1,0,0,0,1.85124,1.85124,0.47197,0.98396,0.00002,521.22415,0.01142,0.86946,0,0,0,0,0,41.22508,0,0,0,0.18621,0
,2015-05-16,1,5,13.291,61,1.95486,5,0,19.3,11.07149,5,0,0,0,0,5,0,0,0,2.4779,2.4779,0.47256,0.98512,0.00007,521.83813,0.04134,2.48869,0,0,0,0,0,42.96151,0,0,0,0.18654,0
,2015-05-17,1,0,13.095,59.45,3.82523,0,0,22.27,12.38418,0,0,0,0,0,0,0,0,0,2.69946,2.69946,0.47008,0.98003,0.00001,519.14111,0.00321,0.6014,0,0,0,0,0,42.60539,0,0,0,0.1944,0
,2015-05-18,1,0,9.944,73.55,3.39005,0,0,10.34,7.06954,0,0,0,0,0,0,0,0,0,1.43303,1.43303,0.46878,0.97733,0.00001,517.70812,0.00308,0.76323,0,0,0,0,0,42.30701,0,0,0,0.19278,0
,2015-05-19,1,25,4.614,94.45,4.45139,19.95625,5.04375,7.367,5.69116,19.95625,5.04375,0,0,0,25,0,0,25,0.54721,0.54721,0.47928,0.99897,0.00023,529.1715,0.1294,13.73192,0,0,0,0,0,55.80874,0,0,0,0.19143,0
,2015-05-20,1,0,4.615,84,2.05208,0,0,9.08,6.49972,0,0,0,0,0,0,0,0,0,0.92525,0.92525,0.47833,0.99723,0.00001,528.24972,0.00293,0.16174,0,0,0,0,0,55.61373,0,0,0,0.25253,0
,2015-05-21,1,0,9.492,79.35,3.15741,0,0,10.57,7.20986,0,0,0,0,0,0,0,0,0,1.27789,1.27789,0.47717,0.99481,1.10509E-6,526.9719,0.00064,0.10645,0,0,0,0,0,55.2732,0,0,0,0.25165,0
,2015-05-22,1,7,10.566,82.8,3.46528,7,0,9.65,6.79314,7,0,0,0,0,7,0,0,0,1.18979,1.18979,0.47865,0.99775,0.00013,528.52891,0.07484,4.37433,0,0,0,0,0,59.31306,0,0,0,0.2501,0
,2015-05-23,1,0,12.246,83.15,1.57755,0,0,11.2,7.55721,0,0,0,0,0,0,0,0,0,1.45014,1.45014,0.47727,0.99502,3.66738E-6,527.08217,0.00211,0.15371,0,0,0,0,0,59.01092,0,0,0,0.26838,0
,2015-05-24,1,0,10.9915,69.2,1.92245,0,0,23.23,13.05949,0,0,0,0,0,0,0,0,0,2.38048,2.38048,0.47511,0.99053,1.71647E-6,524.70179,0.00099,0.18847,0,0,0,0,0,58.57413,0,0,0,0.26702,0
,2015-05-25,1,0,12.91,67.75,1.3125,0,0,16.69,10.06258,0,0,0,0,0,0,0,0,0,2.16593,2.16593,0.47315,0.98644,2.85994E-6,522.53586,0.00164,0.3576,0,0,0,0,0,58.15171,0,0,0,0.26504,0
,2015-05-26,1,0,11.085,92.85,0.07752,0,0,18.98,11.43327,0,0,0,0,0,0,0,0,0,2.32362,2.32362,0.47105,0.98205,3.86298E-6,520.21225,0.00222,0.51439,0,0,0,0,0,57.71848,0,0,0,0.26313,0
,2015-05-27,1,6,16.655,61.9,1.52083,6,0,26.17,14.52414,6,0,0,0,0,6,0,0,0,3.34464,3.34464,0.47163,0.98319,0.00008,520.81215,0.04357,2.6986,0,0,0,0,0,59.51533,0,0,0,0.26117,0
,2015-05-28,1,0,17.88,61.9,2.22801,0,0,23.03,13.12845,0,0,0,0,0,0,0,0,0,3.24792,3.24792,0.46866,0.97706,0.00001,517.56751,0.00348,0.6774,0,0,0,0,0,59.0442,0,0,0,0.2693,0
,2015-05-29,1,9,12.81,75.65,1.11227,9,0,7.899,5.97975,9,0,0,0,0,9,0,0,0,1.3696,1.3696,0.47317,0.98639,0.00009,522.5094,0.05241,3.51881,0,0,0,0,0,61.77894,0,0,0,0.26717,0
,2015-05-30,1,0,14.087,69.5,2.56481,0,0,27.88,15.44429,0,0,0,0,0,0,0,0,0,2.88201,2.88201,0.47052,0.98095,0.00001,519.62877,0.0033,0.56462,0,0,0,0,0,61.33674,0,0,0,0.27954,0
,2015-05-31,1,0,18.58,60.9,1.91435,0,0,22.96,13.12867,0,0,0,0,0,0,0,0,0,3.35004,3.35004,0.46749,0.97463,0.00001,516.27878,0.00297,0.72757,0,0,0,0,0,60.81196,0,0,0,0.27754,0
,2015-06-01,1,0,20.14,60.25,1.93981,0,0,25.92,14.63024,0,0,0,0,0,0,0,0,0,3.79938,3.79938,0.46405,0.96746,0.00001,512.4794,0.00373,0.97405,0,0,0,0,0,60.25153,0,0,0,0.27517,0
,2015-06-02,1,0,21.905,55.7,2.02546,0,0,28.12,15.64193,0,0,0,0,0,0,0,0,0,4.3629,4.35899,0.46013,0.95928,0.00001,508.14795,0.00457,1.25847,0,0,0,0,0,59.64873,0,0,0,0.27263,0
,2015-06-03,1,9,18.81,69,3.08565,9,0,19.58,11.73324,9,0,0,0,0,9,0,0,0,2.89625,2.89625,0.46566,0.9708,0.00001,514.2517,0.00548,1.58773,0,0,0,0,0,59.84045,0,0,0,0.2699,0
,2015-06-04,1,2,20.96,62.7,4.11227,2,0,18.29,11.0765,2,0,0,0,0,2,0,0,0,3.42256,3.42256,0.46401,0.96735,0.00002,512.42259,0.01419,1.52395,0,0,0,0,0,59.83004,0,0,0,0.27077,0
,2015-06-05,1,26,18.305,75.45,2.45949,26,0,14.56,9.33021,26,0,0,0,0,26,0,0,0,2.25653,2.25653,0.47771,0.99574,0.00019,527.46217,0.11193,9.86973,0,0,0,0,0,69.26872,0,0,0,0.27072,0
,2015-06-06,1,0,18.59,70.95,1.27431,0,0,21.25,12.60116,0,0,0,0,0,0,0,0,0,2.97538,2.97538,0.47493,0.99013,0.00001,524.49198,0.00307,0.26399,0,0,0,0,0,68.8459,0,0,0,0.31343,0
,2015-06-07,1,0,18.84,61.1,2.12037,0,0,25.03,14.17379,0,0,0,0,0,0,0,0,0,3.55327,3.55327,0.47171,0.98343,3.0324E-6,520.93891,0.00174,0.37451,0,0,0,0,0,68.27756,0,0,0,0.31152,0
,2015-06-08,1,0,19.2,60.75,0.84456,0,0,28.29,15.74832,0,0,0,0,0,0,0,0,0,3.87095,3.87095,0.4682,0.97612,4.56454E-6,517.06797,0.00262,0.63044,0,0,0,0,0,67.68283,0,0,0,0.30895,0
,2015-06-09,1,0,22.485,54.7,1.26157,0,0,27.59,15.42791,0,0,0,0,0,0,0,0,0,4.35159,4.35159,0.46426,0.9679,0.00001,512.71637,0.00355,0.9153,0,0,0,0,0,67.05043,0,0,0,0.30626,0
,2015-06-10,1,1,20.155,67.8,1.28704,1,0,17.88,10.95655,1,0,0,0,0,1,0,0,0,2.90083,2.90069,0.46246,0.96413,0.00001,510.71925,0.00752,1.3339,0,0,0,0,0,66.68845,0,0,0,0.3034,0
,2015-06-11,1,4,18.48,76.4,1.99306,4,0,11.46,7.79165,4,0,0,0,0,4,0,0,0,2.00845,2.00845,0.46411,0.96756,0.00002,512.53546,0.00995,1.5654,0,0,0,0,0,66.697,0,0,0,0.30176,0
,2015-06-12,1,0,18.04,74.35,2.23032,0,0,18,11.03787,0,0,0,0,0,0,0,0,0,2.51394,2.51374,0.46182,0.96282,0.00001,510.02187,0.00468,1.2602,0,0,0,0,0,66.20991,0,0,0,0.3018,0
,2015-06-13,1,0,21.23,60.55,1.68519,0,0,19.92,11.85425,0,0,0,0,0,0,0,0,0,3.45445,3.39046,0.45897,0.95688,0.00001,506.87475,0.00509,1.44508,0,0,0,0,0,65.66892,0,0,0,0.29959,0
,2015-06-14,1,0,21.44,53.05,2.45023,0,0,25.34,14.21007,0,0,0,0,0,0,0,0,0,4.29334,0.105,0.45888,0.95668,0.00001,506.76976,0.00574,1.68583,0,0,0,0,0,65.36304,0,0,0,0.29714,0
,2015-06-15,1,5,17.635,73.95,3.11343,5,0,16.61,10.32298,5,0,0,0,0,5,0,0,0,2.37636,2.37634,0.46126,0.96163,0.00001,509.39311,0.00578,1.69483,0,0,0,0,0,65.2687,0,0,0,0.29576,0
,2015-06-16,1,2,20.08,67.55,2.79051,2,0,13.8,8.92573,2,0,0,0,0,2,0,0,0,2.74209,2.74205,0.46045,0.95993,0.00002,508.49518,0.00971,1.64536,0,0,0,0,0,65.05669,0,0,0,0.29533,0
,2015-06-17,1,0,20.095,61.7,1.88773,0,0,27.48,15.48235,12.2,0,12.2,0,0,12.2,0,0,0,3.88818,3.88818,0.46735,0.97431,0.00004,516.10979,0.02073,2.24823,0,0,0,0,0,66.02316,0,0,0,0.29437,0
,2015-06-18,1,0,21.86,67,2.86458,0,0,22.78,13.50234,0,0,0,0,0,0,0,0,0,3.59499,3.59499,0.46408,0.96752,0.00001,512.51511,0.0041,1.00369,0,0,0,0,0,65.47149,0,0,0,0.29875,0
,2015-06-19,1,0,25.64,53.5,1.74537,0,0,25.16,14.48974,0,0,0,0,0,0,0,0,0,4.79066,4.79066,0.45974,0.95848,0.00001,507.72448,0.00457,1.25613,0,0,0,0,0,64.81024,0,0,0,0.29625,0.00048
,2015-06-20,1,0,23.575,53.6,2.6713,0,0,27.65,15.50281,0,0,0,0,0,0,0,0,0,4.8559,4.74752,0.45693,0.95262,0.00001,504.6186,0.00557,1.62013,0,0,0,0,0,64.2761,0,0,0,0.29326,0.00139
,2015-06-21,1,0,24.43,56.55,2.66204,0,0,26.55,15.198,0,0,0,0,0,0,0,0,0,4.78711,0.11487,0.45683,0.9524,0.00001,504.50373,0.0062,1.86038,0,0,0,0,0,63.97571,0,0,0,0.29084,9.30151E-8
,2015-06-22,1,0,20.87,64.45,3.16088,0,0,27.91,15.86555,0,0,0,0,0,0,0,0,0,3.90412,0.11767,0.45672,0.95218,0.00001,504.38606,0.00622,1.86991,0,0,0,0,0,63.67705,0,0,0,0.28948,0.00003
